participant_id,video_id,perceived_msv,age,gender,race,education,income,sen_seek,video_order,gender_female,race_white,survey_batch_id,unique,powerful_impact,goosebump,novel,emotional,exciting,strong_visual,creative,graphic,arousing,unusual,involving,intense,strong_soundtrack,dramatic,stimulating,strong_soundeffect
854,1186,1.176470588,58,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,1.125,7,Yes,No,9_86,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
856,1132,4.941176471,66,Male,White or Caucasian,6.0,6.0,1.875,5,No,Yes,9_37,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,6.0,5.0,4.0
859,1187,4.823529412,67,Female,White or Caucasian,4.0,1.0,2.375,9,Yes,Yes,9_87,6.0,6.0,4.0,4.0,6.0,5.0,7.0,5.0,5.0,1.0,4.0,6.0,5.0,6.0,6.0,3.0,3.0
860,1088,4.176470588,38,Male,White or Caucasian,5.0,5.0,4.0,5,No,Yes,9_105,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
862,1130,4.117647059,50,Female,White or Caucasian,5.0,3.0,2.0,6,Yes,Yes,9_35,5.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0
863,1130,1.352941176,42,Female,White or Caucasian,5.0,5.0,2.0,3,Yes,Yes,9_35,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
864,1195,2.235294118,27,Female,White or Caucasian,4.0,5.0,3.25,5,Yes,Yes,9_94,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0
864,1088,4.823529412,27,Female,White or Caucasian,4.0,5.0,3.25,6,Yes,Yes,9_105,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,5.0,3.0
868,1091,2.647058824,68,Male,White or Caucasian,5.0,2.0,3.125,10,No,Yes,9_108,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0
870,1114,3.294117647,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,4,Yes,No,9_20,3.0,2.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,6.0,6.0,3.0,3.0
870,1186,3.823529412,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,5,Yes,No,9_86,1.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0
870,1088,4.647058824,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,10,Yes,No,9_105,6.0,7.0,3.0,4.0,5.0,4.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,4.0,6.0,3.0,4.0
872,1186,2.411764706,28,Male,Black or African American,5.0,5.0,2.25,8,No,No,9_86,2.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,5.0,2.0,1.0
873,1132,4.764705882,47,Female,White or Caucasian,3.0,2.0,2.625,7,Yes,Yes,9_37,6.0,7.0,2.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0
873,1163,1.0,47,Female,White or Caucasian,3.0,2.0,2.625,8,Yes,Yes,9_65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
874,1119,7.0,58,Female,White or Caucasian,5.0,4.0,1.0,4,Yes,Yes,9_25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
874,1091,1.588235294,58,Female,White or Caucasian,5.0,4.0,1.0,6,Yes,Yes,9_108,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0
878,1186,2.529411765,38,Female,Asian,5.0,5.0,2.125,7,Yes,No,9_86,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,4.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0
879,1197,4.941176471,29,Female,White or Caucasian,3.0,2.0,3.5,6,Yes,Yes,9_96,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0
880,1187,4.470588235,31,Male,White or Caucasian,5.0,2.0,2.375,4,No,Yes,9_87,6.0,6.0,2.0,4.0,3.0,4.0,6.0,6.0,2.0,4.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0
881,1091,4.0,31,Male,White or Caucasian,6.0,4.0,3.375,3,No,Yes,9_108,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
881,1197,4.647058824,31,Male,White or Caucasian,6.0,4.0,3.375,6,No,Yes,9_96,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
882,1097,4.588235294,41,Male,White or Caucasian,5.0,5.0,3.125,1,No,Yes,9_113,5.0,5.0,4.0,3.0,5.0,6.0,5.0,6.0,4.0,5.0,3.0,6.0,5.0,5.0,2.0,5.0,4.0
882,1187,4.647058824,41,Male,White or Caucasian,5.0,5.0,3.125,2,No,Yes,9_87,6.0,7.0,5.0,2.0,5.0,6.0,6.0,7.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0
882,1114,4.588235294,41,Male,White or Caucasian,5.0,5.0,3.125,7,No,Yes,9_20,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
883,1197,2.823529412,36,Female,White or Caucasian,3.0,3.0,3.0,2,Yes,Yes,9_96,4.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0
884,1187,5.117647059,36,Female,White or Caucasian,3.0,2.0,2.25,2,Yes,Yes,9_87,6.0,7.0,6.0,4.0,6.0,5.0,6.0,6.0,2.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0
884,1087,4.764705882,36,Female,White or Caucasian,3.0,2.0,2.25,5,Yes,Yes,9_104,6.0,7.0,4.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,3.0,4.0,4.0,4.0
884,1177,3.588235294,36,Female,White or Caucasian,3.0,2.0,2.25,10,Yes,Yes,9_78,3.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,1.0,1.0,4.0,2.0,6.0,2.0,6.0,5.0,4.0
885,1195,2.470588235,52,Female,White or Caucasian,4.0,2.0,1.875,1,Yes,Yes,9_94,3.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,2.0
885,1091,2.764705882,52,Female,White or Caucasian,4.0,2.0,1.875,10,Yes,Yes,9_108,5.0,1.0,1.0,3.0,5.0,2.0,5.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0
886,1088,1.352941176,55,Female,White or Caucasian,3.0,4.0,1.5,5,Yes,Yes,9_105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
886,1186,2.058823529,55,Female,White or Caucasian,3.0,4.0,1.5,8,Yes,Yes,9_86,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,4.0,6.0,2.0,1.0
886,1087,4.176470588,55,Female,White or Caucasian,3.0,4.0,1.5,9,Yes,Yes,9_104,6.0,6.0,1.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
887,1130,2.823529412,56,Female,White or Caucasian,5.0,6.0,1.875,6,Yes,Yes,9_35,4.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,6.0,5.0,1.0,3.0,3.0,3.0,3.0
889,1119,3.882352941,34,Female,White or Caucasian,2.0,1.0,1.5,1,Yes,Yes,9_25,3.0,2.0,2.0,4.0,2.0,4.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0
889,1132,3.647058824,34,Female,White or Caucasian,2.0,1.0,1.5,6,Yes,Yes,9_37,5.0,4.0,1.0,5.0,4.0,3.0,2.0,5.0,2.0,4.0,6.0,5.0,3.0,1.0,5.0,5.0,2.0
890,1119,6.882352941,37,Male,White or Caucasian,5.0,3.0,2.0,4,No,Yes,9_25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0
890,1087,3.705882353,37,Male,White or Caucasian,5.0,3.0,2.0,6,No,Yes,9_104,1.0,1.0,1.0,3.0,7.0,5.0,4.0,3.0,7.0,3.0,1.0,6.0,7.0,5.0,7.0,1.0,1.0
892,1088,1.823529412,45,Male,White or Caucasian,4.0,2.0,3.125,2,No,Yes,9_105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0
895,1097,2.176470588,31,Male,White or Caucasian,3.0,1.0,2.0,2,No,Yes,9_113,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,4.0
896,1163,4.235294118,66,Female,White or Caucasian,5.0,5.0,2.125,5,Yes,Yes,9_65,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
899,1195,2.411764706,55,Female,White or Caucasian,3.0,3.0,2.25,4,Yes,Yes,9_94,3.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0
899,1132,4.941176471,55,Female,White or Caucasian,3.0,3.0,2.25,8,Yes,Yes,9_37,7.0,7.0,1.0,5.0,6.0,5.0,7.0,5.0,1.0,5.0,6.0,7.0,3.0,5.0,6.0,4.0,4.0
899,1119,6.352941176,55,Female,White or Caucasian,3.0,3.0,2.25,10,Yes,Yes,9_25,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0
900,1163,3.294117647,59,Female,Black or African American,2.0,1.0,1.625,9,Yes,No,9_65,2.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,5.0,2.0,3.0,6.0,5.0,6.0,4.0
901,1187,4.647058824,33,Male,Black or African American,2.0,2.0,3.125,5,No,No,9_87,6.0,5.0,3.0,6.0,5.0,4.0,6.0,6.0,2.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0
901,1163,3.882352941,33,Male,Black or African American,2.0,2.0,3.125,7,No,No,9_65,2.0,5.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,4.0,6.0
901,1097,3.647058824,33,Male,Black or African American,2.0,2.0,3.125,10,No,No,9_113,3.0,3.0,6.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,6.0,6.0,4.0,2.0
902,1177,1.058823529,37,Male,White or Caucasian,3.0,1.0,3.125,9,No,Yes,9_78,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
903,1114,1.235294118,39,Male,White or Caucasian,5.0,3.0,4.375,2,No,Yes,9_20,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
903,1163,4.352941176,39,Male,White or Caucasian,5.0,3.0,4.375,5,No,Yes,9_65,1.0,7.0,4.0,1.0,7.0,4.0,4.0,2.0,4.0,6.0,1.0,7.0,7.0,5.0,3.0,6.0,5.0
903,1177,3.823529412,39,Male,White or Caucasian,5.0,3.0,4.375,6,No,Yes,9_78,3.0,7.0,6.0,1.0,7.0,4.0,5.0,1.0,2.0,5.0,1.0,7.0,7.0,1.0,2.0,5.0,1.0
904,1088,4.529411765,58,Female,White or Caucasian,6.0,5.0,1.0,3,Yes,Yes,9_105,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
905,1195,1.647058824,49,Female,White or Caucasian,3.0,3.0,2.75,3,Yes,Yes,9_94,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0
906,1187,4.764705882,42,Female,White or Caucasian,6.0,5.0,2.5,3,Yes,Yes,9_87,6.0,6.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,4.0
907,134,2.470588235,25,Female,White or Caucasian,5.0,2.0,2.5,3,Yes,Yes,10_110,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,6.0
907,215,6.352941176,25,Female,White or Caucasian,5.0,2.0,2.5,5,Yes,Yes,10_76,7.0,6.0,4.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,7.0,7.0
908,197,4.352941176,68,Female,White or Caucasian,5.0,5.0,3.5,6,Yes,Yes,10_6,5.0,4.0,3.0,5.0,6.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
908,169,5.352941176,68,Female,White or Caucasian,5.0,5.0,3.5,10,Yes,Yes,10_34,6.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0
909,213,2.941176471,50,Female,White or Caucasian,5.0,6.0,1.0,3,Yes,Yes,10_74,4.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
909,199,1.882352941,50,Female,White or Caucasian,5.0,6.0,1.0,6,Yes,Yes,10_61,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0
910,175,2.0,27,Female,White or Caucasian,3.0,2.0,3.25,5,Yes,Yes,10_4,1.0,6.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
911,180,4.058823529,58,Female,White or Caucasian,4.0,5.0,2.875,3,Yes,Yes,10_44,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,6.0,6.0,5.0,2.0,6.0
911,190,3.470588235,58,Female,White or Caucasian,4.0,5.0,2.875,7,Yes,Yes,10_53,5.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,5.0,3.0,6.0,2.0,2.0,5.0
913,157,1.176470588,32,Female,"White or Caucasian,American Indian/Native American or Alaska Native",2.0,2.0,2.375,9,Yes,No,10_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
914,217,1.588235294,48,Male,White or Caucasian,3.0,6.0,3.625,7,No,Yes,10_78,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0
914,227,5.117647059,48,Male,White or Caucasian,3.0,6.0,3.625,10,No,Yes,10_87,5.0,4.0,2.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0
916,199,3.352941176,43,Female,White or Caucasian,6.0,3.0,2.625,6,Yes,Yes,10_61,5.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,1.0
916,215,5.352941176,43,Female,White or Caucasian,6.0,3.0,2.625,7,Yes,Yes,10_76,7.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,4.0,7.0,7.0,5.0,4.0,6.0,6.0,1.0
917,135,2.352941176,56,Male,Black or African American,5.0,4.0,2.0,1,No,No,10_111,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,6.0
918,157,1.0,43,Male,Black or African American,5.0,3.0,2.625,5,No,No,10_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
918,135,1.529411765,43,Male,Black or African American,5.0,3.0,2.625,8,No,No,10_111,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
920,190,2.823529412,61,Female,White or Caucasian,6.0,4.0,3.125,2,Yes,Yes,10_53,6.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,2.0,1.0,6.0,1.0,4.0,1.0,1.0,4.0
921,227,1.411764706,52,Female,White or Caucasian,5.0,2.0,1.875,2,Yes,Yes,10_87,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
921,157,1.0,52,Female,White or Caucasian,5.0,2.0,1.875,5,Yes,Yes,10_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
922,175,3.882352941,60,Male,,3.0,,2.125,10,No,,10_4,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0
923,215,5.647058824,61,Male,White or Caucasian,5.0,2.0,1.0,8,No,Yes,10_76,6.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,4.0,7.0,6.0,5.0,5.0,6.0,5.0,7.0,4.0
924,134,2.823529412,48,Female,Black or African American,3.0,2.0,1.75,1,Yes,No,10_110,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,1.0,3.0,5.0,6.0,3.0,6.0
924,169,5.0,48,Female,Black or African American,3.0,2.0,1.75,5,Yes,No,10_34,7.0,7.0,3.0,6.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,3.0,5.0,2.0,6.0,5.0
924,227,4.235294118,48,Female,Black or African American,3.0,2.0,1.75,6,Yes,No,10_87,6.0,3.0,1.0,5.0,1.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,2.0,6.0,3.0,5.0,7.0
925,225,3.647058824,68,Male,White or Caucasian,1.0,3.0,2.5,1,No,Yes,10_85,4.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0
925,217,3.411764706,68,Male,White or Caucasian,1.0,3.0,2.5,6,No,Yes,10_78,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0
926,135,5.294117647,60,Male,White or Caucasian,6.0,6.0,3.5,2,No,Yes,10_111,5.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0
926,225,4.470588235,60,Male,White or Caucasian,6.0,6.0,3.5,8,No,Yes,10_85,5.0,4.0,3.0,6.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0
927,175,1.352941176,72,Female,White or Caucasian,2.0,3.0,2.125,6,Yes,Yes,10_4,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
928,213,1.882352941,57,Female,White or Caucasian,5.0,4.0,1.875,5,Yes,Yes,10_74,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0
930,227,1.0,34,Male,White or Caucasian,3.0,3.0,1.375,5,No,Yes,10_87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
930,135,4.0,34,Male,White or Caucasian,3.0,3.0,1.375,7,No,Yes,10_111,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
931,190,2.411764706,55,Female,White or Caucasian,5.0,2.0,2.25,2,Yes,Yes,10_53,4.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0
931,134,1.352941176,55,Female,White or Caucasian,5.0,2.0,2.25,5,Yes,Yes,10_110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0
933,213,1.529411765,46,Female,White or Caucasian,3.0,3.0,1.875,2,Yes,Yes,10_74,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
936,217,3.647058824,61,Female,White or Caucasian,3.0,3.0,3.75,5,Yes,Yes,10_78,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0
936,169,4.411764706,61,Female,White or Caucasian,3.0,3.0,3.75,7,Yes,Yes,10_34,3.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0
940,197,1.529411765,33,Male,White or Caucasian,5.0,3.0,1.75,3,No,Yes,10_6,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
940,225,2.705882353,33,Male,White or Caucasian,5.0,3.0,1.75,5,No,Yes,10_85,5.0,2.0,1.0,3.0,1.0,2.0,5.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0
940,217,1.0,33,Male,White or Caucasian,5.0,3.0,1.75,6,No,Yes,10_78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940,190,4.235294118,33,Male,White or Caucasian,5.0,3.0,1.75,8,No,Yes,10_53,7.0,5.0,2.0,2.0,2.0,5.0,6.0,6.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0
941,175,2.294117647,60,Female,White or Caucasian,5.0,5.0,2.25,3,Yes,Yes,10_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,6.0,5.0
941,199,1.235294118,60,Female,White or Caucasian,5.0,5.0,2.25,7,Yes,Yes,10_61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0
944,157,4.176470588,34,Male,White or Caucasian,5.0,3.0,3.0,6,No,Yes,10_23,3.0,2.0,5.0,3.0,5.0,2.0,3.0,5.0,6.0,6.0,3.0,5.0,5.0,6.0,5.0,5.0,2.0
946,175,5.294117647,21,Male,White or Caucasian,3.0,5.0,4.25,1,No,Yes,10_4,7.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
946,213,1.411764706,21,Male,White or Caucasian,3.0,5.0,4.25,2,No,Yes,10_74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0
946,225,4.470588235,21,Male,White or Caucasian,3.0,5.0,4.25,10,No,Yes,10_85,7.0,1.0,1.0,7.0,5.0,1.0,5.0,2.0,6.0,3.0,7.0,5.0,4.0,6.0,6.0,5.0,5.0
947,134,3.529411765,30,Female,White or Caucasian,3.0,5.0,2.75,5,Yes,Yes,10_110,3.0,3.0,1.0,5.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0
948,213,2.058823529,50,Female,White or Caucasian,3.0,2.0,2.75,1,Yes,Yes,10_74,4.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0
948,169,5.0,50,Female,White or Caucasian,3.0,2.0,2.75,4,Yes,Yes,10_34,5.0,4.0,1.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0,7.0,5.0,7.0
948,215,4.058823529,50,Female,White or Caucasian,3.0,2.0,2.75,8,Yes,Yes,10_76,5.0,4.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0
949,190,2.588235294,70,Male,White or Caucasian,5.0,4.0,2.75,4,No,Yes,10_53,5.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0
950,197,2.588235294,51,Male,White or Caucasian,5.0,2.0,3.125,4,No,Yes,10_6,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,6.0,4.0,4.0,5.0
950,227,4.529411765,51,Male,White or Caucasian,5.0,2.0,3.125,7,No,Yes,10_87,6.0,3.0,1.0,4.0,3.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,4.0,7.0,5.0,5.0,7.0
952,215,4.882352941,48,Female,White or Caucasian,5.0,2.0,1.625,3,Yes,Yes,10_76,5.0,5.0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0
954,157,3.176470588,47,Male,White or Caucasian,3.0,2.0,3.0,5,No,Yes,10_23,5.0,1.0,1.0,4.0,2.0,3.0,7.0,4.0,1.0,3.0,6.0,4.0,2.0,2.0,2.0,3.0,4.0
956,180,2.882352941,68,Female,White or Caucasian,2.0,5.0,1.875,4,Yes,Yes,10_44,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0
956,134,1.058823529,68,Female,White or Caucasian,2.0,5.0,1.875,10,Yes,Yes,10_110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
957,227,1.0,53,Male,White or Caucasian,5.0,3.0,3.0,5,No,Yes,10_87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
959,180,3.294117647,49,Male,White or Caucasian,4.0,5.0,1.875,3,No,Yes,10_44,3.0,5.0,1.0,2.0,5.0,5.0,7.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,6.0,3.0
959,197,2.470588235,49,Male,White or Caucasian,4.0,5.0,1.875,6,No,Yes,10_6,2.0,4.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0
960,169,4.176470588,32,Female,White or Caucasian,5.0,6.0,3.0,1,Yes,Yes,10_34,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0
